2018-09-07T03:43:41.112142000,2018-09-07T04:28:45.631265000
2018-09-08T13:14:53.664770000,2018-09-08T13:19:01.166646000
2018-09-08T13:44:31.178225000,2018-09-08T13:45:52.178837000
2018-09-10T13:41:18.246770000,2018-09-10T13:47:40.749529000
2018-09-10T14:25:24.265918000,2018-09-10T14:27:43.766926000
2018-09-10T16:28:46.819681000,2018-09-10T16:30:48.320569000
2018-09-10T17:13:06.339050000,2018-09-10T17:15:30.340099000
2018-09-10T17:16:28.840522000,2018-09-10T17:16:46.840653000
2018-09-10T23:34:11.006334000,2018-09-10T23:44:27.510892000
2018-09-11T00:00:03.517823000,2018-09-11T00:01:29.018460000
2018-09-18T07:26:38.164392000,2018-09-18T07:36:50.168622000
2018-09-18T07:47:20.172982000,2018-09-18T07:56:56.176973000
2018-09-22T00:00:04.174513000,2018-09-22T00:07:20.677275000
2018-09-24T13:47:43.127349000,2018-09-24T14:11:20.636291000
2018-09-24T14:11:29.636348000,2018-09-24T14:23:11.640784000
2018-09-25T15:50:07.752346000,2018-09-25T15:52:45.253429000
2018-09-26T17:21:28.067152000,2018-09-26T17:24:01.068077000
2018-09-26T17:24:01.068077000,2018-09-26T17:27:59.569519000
2018-09-26T21:04:26.649843000,2018-09-26T21:48:37.166642000
2018-09-26T22:07:08.673715000,2018-09-26T22:44:38.688085000
2019-06-18T14:18:22.439578000,2019-06-18T14:21:17.940797000
2019-06-18T17:13:03.014565000,2019-06-18T17:15:04.515449000
2019-06-18T17:27:54.021074000,2019-06-18T17:32:01.522881000
2019-06-18T19:22:57.071320000,2019-06-18T19:23:28.571544000
2019-06-19T21:58:37.800994000,2019-06-19T22:20:31.808889000
2019-06-20T14:17:32.176984000,2019-06-20T14:24:21.679703000
2019-06-20T14:19:20.177702000,2019-06-20T14:24:21.679703000
2019-06-20T19:31:29.229426000,2019-06-20T20:51:57.760524000
2019-06-20T21:26:45.773833000,2019-06-20T21:29:45.774977000
2019-06-20T21:37:42.778001000,2019-06-20T21:55:56.284924000
2019-06-23T23:17:30.216358000,2019-06-23T23:25:36.219073000
2019-06-24T00:00:01.730683000,2019-06-24T03:29:03.304324000
2019-06-25T17:30:36.396731000,2019-06-25T17:31:34.897110000
2019-06-25T19:00:36.432119000,2019-06-25T19:04:57.433830000
2019-06-29T12:58:23.673396000,2019-06-29T13:02:53.675164000
2019-07-01T00:31:44.061710000,2019-07-01T00:42:45.565369000
2019-07-01T04:13:12.638685000,2019-07-01T12:31:15.407195000
2019-07-02T16:17:05.799343000,2019-07-02T16:19:47.800312000
2019-07-02T19:04:07.361632000,2019-07-02T19:06:40.362606000
2019-07-02T20:13:16.388055000,2019-07-02T20:15:35.888940000
2019-07-02T20:58:43.405372000,2019-07-02T21:01:25.406398000
2019-07-06T01:20:01.887533000,2019-07-06T01:20:37.887767000
2019-07-12T12:04:30.564497000,2019-07-12T12:08:29.066065000
2019-07-13T11:30:45.049038000,2019-07-13T11:36:27.051441000
2019-07-13T15:30:40.648502000,2019-07-13T15:32:42.149330000
2019-07-13T15:52:16.657299000,2019-07-13T15:57:54.159591000
2019-07-13T20:05:24.259843000,2019-07-13T20:12:22.762715000
